,City,County,Distance,Latitude,Longitude,State,Zip_Code
1542,ALGONQUIN,MCHENRY,8.19,42.15807,-88.312323,IL,60102
1543,HOFFMAN ESTATES,COOK,8.46,42.077782,-88.165314,IL,60192
1544,HAMPSHIRE,KANE,9.72,42.071782,-88.505618,IL,60140
1545,HANOVER PARK,COOK,10.03,41.976527,-88.146054,IL,60133
1546,HOFFMAN ESTATES,COOK,10.39,42.047016,-88.119926,IL,60169
1547,LAKE IN THE HILLS,MCHENRY,10.55,42.190482,-88.354509,IL,60156
1548,SCHAUMBURG,COOK,11.04,42.036663,-88.107146,IL,60194
1549,WEST CHICAGO,DUPAGE,11.39,41.89612,-88.212409,IL,60185
1550,HUNTLEY,MCHENRY,11.45,42.175852,-88.448772,IL,60142
1551,LAFOX,KANE,11.48,41.8864,-88.4087,IL,60147
1552,GENEVA,KANE,11.57,41.87247,-88.338508,IL,60134
1553,SCHAUMBURG,COOK,11.63,42.066448,-88.098495,IL,60195
1554,BARRINGTON,LAKE,11.79,42.158511,-88.157046,IL,60010
1555,BURLINGTON,KANE,11.82,42.052111,-88.550769,IL,60109
1556,FOX RIVER GROVE,MCHENRY,11.88,42.195086,-88.222472,IL,60021
1557,SCHAUMBURG,COOK,11.97,42.009267,-88.092618,IL,60193
1558,SPRINGFIELD,SANGAMON,12.26,42.149049,-88.133913,IL,62765
1559,SCHAUMBURG,COOK,12.27,42.0334,-88.0833,IL,60168
1560,SCHAUMBURG,COOK,12.27,42.0334,-88.0833,IL,60159
1561,WEST CHICAGO,DUPAGE,12.29,41.8847,-88.2039,IL,60186
1562,ROSELLE,DUPAGE,12.31,41.975436,-88.098551,IL,60172
1563,BARRINGTON,LAKE,12.37,42.1526,-88.1348,IL,60011
1564,HOFFMAN ESTATES,COOK,12.47,42.0425,-88.0794,IL,60179
1565,SCHAUMBURG,COOK,12.94,41.9859,-88.0808,IL,60196
1566,CAROL STREAM,DUPAGE,13.02,41.9127,-88.1347,IL,60197
1567,CAROL STREAM,DUPAGE,13.02,41.9125,-88.1349,IL,60128
1568,CAROL STREAM,DUPAGE,13.02,41.9125,-88.1349,IL,60116
1569,CAROL STREAM,DUPAGE,13.02,41.9125,-88.1349,IL,60132
1570,CAROL STREAM,DUPAGE,13.15,41.915218,-88.128156,IL,60188
1571,BLOOMINGDALE,DUPAGE,13.17,41.949846,-88.096034,IL,60108
1572,CRYSTAL LAKE,MCHENRY,13.5,42.234862,-88.306724,IL,60014
1573,CARY,MCHENRY,13.64,42.225542,-88.231746,IL,60013
1574,PALATINE,COOK,13.74,42.101302,-88.067728,IL,60067
1575,BATAVIA,KANE,13.75,41.840812,-88.33802,IL,60510
1576,CRYSTAL LAKE,MCHENRY,13.91,42.2411,-88.3161,IL,60039
1577,BLOOMINGDALE,DUPAGE,14.02,41.9479,-88.0786,IL,60117
1578,CAROL STREAM,DUPAGE,14.29,41.9175,-88.0976,IL,60199
1579,SCHAUMBURG,COOK,14.29,42.051966,-88.044457,IL,60173
1580,WINFIELD,DUPAGE,14.32,41.87175,-88.158404,IL,60190
1581,MEDINAH,DUPAGE,14.41,41.973375,-88.056195,IL,60157
1582,ELBURN,KANE,14.58,41.869811,-88.490088,IL,60119
1583,MOOSEHEART,KANE,14.64,41.827762,-88.336087,IL,60539
1584,RICHMOND,CONTRA COSTA,1.13,37.958242,-122.379884,CA,94801
1585,RICHMOND,CONTRA COSTA,1.27,37.9368,-122.3481,CA,94850
1586,RICHMOND,CONTRA COSTA,1.36,37.9359,-122.3469,CA,94802
1587,RICHMOND,CONTRA COSTA,1.36,37.9359,-122.3469,CA,94808
1588,RICHMOND,CONTRA COSTA,2.13,37.924272,-122.344349,CA,94804
1589,SAN PABLO,CONTRA COSTA,2.43,37.980032,-122.333136,CA,94806
1590,RICHMOND,CONTRA COSTA,2.44,37.9244,-122.3881,CA,94807
1591,RICHMOND,CONTRA COSTA,2.61,37.943659,-122.313989,CA,94805
1592,EL SOBRANTE,CONTRA COSTA,4.01,37.9772,-122.2943,CA,94820
1593,EL SOBRANTE,CONTRA COSTA,4.38,37.962855,-122.281546,CA,94803
1594,EL CERRITO,CONTRA COSTA,4.46,37.921091,-122.289012,CA,94530
1595,PINOLE,CONTRA COSTA,5.25,37.995516,-122.281423,CA,94564
1596,ALBANY,ALAMEDA,5.62,37.889622,-122.294909,CA,94706
1597,BERKELEY,ALAMEDA,5.78,37.899439,-122.278492,CA,94707
1598,BERKELEY,ALAMEDA,6.3,37.871464,-122.307095,CA,94710
1599,BERKELEY,ALAMEDA,6.49,37.900138,-122.261764,CA,94708
1600,HERCULES,CONTRA COSTA,6.75,38.008414,-122.259363,CA,94547
1601,SAN QUENTIN,MARIN,7.1,37.941953,-122.490007,CA,94964
1602,SAN QUENTIN,MARIN,7.15,37.939,-122.4904,CA,94974
1603,BELVEDERE TIBURON,MARIN,7.2,37.886474,-122.462812,CA,94920
1604,BERKELEY,ALAMEDA,7.24,37.879862,-122.264766,CA,94709
1605,BERKELEY,ALAMEDA,7.31,37.864164,-122.286234,CA,94702
1606,BERKELEY,ALAMEDA,7.37,37.8718,-122.2718,CA,94712
1607,BERKELEY,ALAMEDA,7.37,37.8718,-122.2718,CA,94701
1608,BERKELEY,ALAMEDA,7.6,37.865733,-122.274618,CA,94703
1609,BERKELEY,ALAMEDA,7.89,37.874602,-122.25467,CA,94720
1610,SAN RAFAEL,MARIN,7.97,37.971938,-122.504395,CA,94901
1611,BERKELEY,ALAMEDA,8.4,37.872228,-122.244743,CA,94704
1612,RODEO,CONTRA COSTA,8.42,38.030182,-122.241847,CA,94572
1613,CORTE MADERA,MARIN,8.48,37.922463,-122.511149,CA,94925
1614,EMERYVILLE,ALAMEDA,8.94,37.83466,-122.291944,CA,94608
1615,BERKELEY,ALAMEDA,9.0,37.8616,-122.242051,CA,94705
1616,LARKSPUR,MARIN,9.12,37.937842,-122.526643,CA,94939
1617,SAN FRANCISCO,SAN FRANCISCO,9.13,37.820117,-122.36897,CA,94130
1618,CORTE MADERA,MARIN,9.26,37.9257,-122.5267,CA,94976
1619,EMERYVILLE,ALAMEDA,9.3,37.8317,-122.2845,CA,94662
1620,SAUSALITO,MARIN,9.32,37.8592,-122.4843,CA,94966
1621,SAN RAFAEL,MARIN,9.38,37.9737,-122.5303,CA,94912
1622,SAN RAFAEL,MARIN,9.38,37.9737,-122.5303,CA,94913
1623,SAN RAFAEL,MARIN,9.41,37.9736,-122.5308,CA,94915
1624,KENTFIELD,MARIN,9.41,37.9736,-122.5308,CA,94914
1625,LARKSPUR,MARIN,9.57,37.9344,-122.5344,CA,94977
1626,OAKLAND,ALAMEDA,9.69,37.834784,-122.263528,CA,94609
1627,CROCKETT,CONTRA COSTA,9.77,38.048306,-122.228868,CA,94525
1628,GREENBRAE,MARIN,9.84,37.949868,-122.540733,CA,94904
1629,OAKLAND,ALAMEDA,9.97,37.844984,-122.238434,CA,94618
1630,SAN FRANCISCO,SAN FRANCISCO,10.11,37.811747,-122.41302,CA,94133
1631,OAKLAND,ALAMEDA,10.28,37.810945,-122.3007,CA,94607
1632,MILL VALLEY,MARIN,10.51,37.9062,-122.5439,CA,94942
1633,ROSS,MARIN,10.51,37.9639,-122.5526,CA,94957
1634,SAN FRANCISCO,SAN FRANCISCO,10.78,37.798853,-122.398599,CA,94111
1635,VALLEJO,SOLANO,10.9,38.10791,-122.325406,CA,94592
1636,OAKLAND,ALAMEDA,10.93,37.8124,-122.2666,CA,94615
1637,SAN RAFAEL,MARIN,10.97,38.023998,-122.540023,CA,94903
1638,SAN ANSELMO,MARIN,11.04,37.9748,-122.5607,CA,94979
1639,ORINDA,CONTRA COSTA,11.12,37.863298,-122.190946,CA,94563
1640,OAKLAND,ALAMEDA,11.13,37.808754,-122.267528,CA,94612
1641,OAKLAND,ALAMEDA,11.13,37.83611,-122.219253,CA,94611
1642,SAN FRANCISCO,SAN FRANCISCO,11.18,37.801844,-122.436531,CA,94123
1643,SAN FRANCISCO,SAN FRANCISCO,11.26,37.796164,-122.420903,CA,94109
1644,PIEDMONT,ALAMEDA,11.33,37.8046,-122.2699,CA,94620
1645,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94659
1646,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94622
1647,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94649
1648,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94661
1649,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94623
1650,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94604
1651,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94660
1652,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94624
1653,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94666
1654,OAKLAND,ALAMEDA,11.33,37.8046,-122.2699,CA,94614
1655,MARTINEZ,CONTRA COSTA,11.35,37.975074,-122.154813,CA,94553
1656,SAN FRANCISCO,SAN FRANCISCO,11.35,37.790992,-122.40188,CA,94104
1657,VALLEJO,SOLANO,11.41,38.094644,-122.253858,CA,94590
1658,OAKLAND,ALAMEDA,11.41,37.8039,-122.2682,CA,94617
1659,SAN FRANCISCO,SAN FRANCISCO,11.44,37.790944,-122.408733,CA,94108
1660,SAN FRANCISCO,SAN FRANCISCO,11.44,37.788543,-122.393872,CA,94105
1661,PORT COSTA,CONTRA COSTA,11.47,38.046043,-122.187096,CA,94569
1662,OAKLAND,ALAMEDA,11.77,37.811606,-122.238604,CA,94610
1663,SAUSALITO,MARIN,11.81,37.847226,-122.53114,CA,94965
1664,MILL VALLEY,MARIN,12.02,37.891792,-122.566862,CA,94941
1665,SAN FRANCISCO,SAN FRANCISCO,12.06,37.798782,-122.466083,CA,94129
1666,SAN FRANCISCO,SAN FRANCISCO,12.21,37.78597,-122.437262,CA,94115
1667,SAN FRANCISCO,SAN FRANCISCO,12.33,37.779392,-122.417738,CA,94102
1668,SAN ANSELMO,MARIN,12.36,37.992084,-122.581346,CA,94960
1669,CANYON,CONTRA COSTA,12.48,37.8329,-122.1891,CA,94516
1670,SAN FRANCISCO,SAN FRANCISCO,12.52,37.775504,-122.41292,CA,94103
1671,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94140
1672,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94145
1673,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94119
1674,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94160
1675,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94125
1676,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94151
1677,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94164
1678,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94142
1679,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94139
1680,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94146
1681,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94120
1682,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94143
1683,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94188
1684,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94137
1685,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94161
1686,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94126
1687,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94144
1688,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94172
1689,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94159
1690,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94177
1691,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94141
1692,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94147
1693,SAN FRANCISCO,SAN FRANCISCO,12.61,37.7753,-122.4186,CA,94163
1694,SAN FRANCISCO,SAN FRANCISCO,12.62,37.770812,-122.39074,CA,94158
1695,FAIRFAX,MARIN,12.64,37.9873,-122.5878,CA,94978
1696,SAN FRANCISCO,SAN FRANCISCO,12.84,37.76785,-122.392861,CA,94107
1697,OAKLAND,ALAMEDA,12.87,37.789934,-122.244436,CA,94606
1698,NOVATO,MARIN,12.9,38.069771,-122.544476,CA,94949
1699,SAN FRANCISCO,SAN FRANCISCO,12.94,37.782355,-122.460795,CA,94118
1700,ALAMEDA,ALAMEDA,13.12,37.773545,-122.278487,CA,94501
1701,OAKLAND,ALAMEDA,13.23,37.804666,-122.205981,CA,94602
1702,SAN FRANCISCO,SAN FRANCISCO,13.4,37.769165,-122.442497,CA,94117
1703,SAN FRANCISCO,SAN FRANCISCO,13.93,37.780871,-122.495285,CA,94121
1704,SAN FRANCISCO,SAN FRANCISCO,14.06,37.758229,-122.439512,CA,94114
1705,VALLEJO,SOLANO,14.13,38.138604,-122.252872,CA,94589
1706,VALLEJO,SOLANO,14.26,38.113657,-122.197159,CA,94591
1707,SAN FRANCISCO,SAN FRANCISCO,14.36,37.748676,-122.415813,CA,94110
1708,OAKLAND,ALAMEDA,14.45,37.776956,-122.215918,CA,94601
1709,LAFAYETTE,CONTRA COSTA,14.56,37.890106,-122.105996,CA,94549
1710,SAN FRANCISCO,SAN FRANCISCO,14.74,37.761959,-122.483125,CA,94122
1711,SAN FRANCISCO,SAN FRANCISCO,14.91,37.746416,-122.443587,CA,94131
1712,PEORIA,PEORIA,0.84,40.753599,-89.601656,IL,61614
1713,PEORIA,PEORIA,1.89,40.77395,-89.638145,IL,61615
1714,PEORIA HEIGHTS,PEORIA,2.49,40.744422,-89.570884,IL,61616
1715,PEORIA,PEORIA,3.64,40.699099,-89.60953,IL,61606
1716,PEORIA,PEORIA,3.69,40.698069,-89.616055,IL,61625
1717,PEORIA,PEORIA,3.75,40.710474,-89.570493,IL,61603
1718,PEORIA,PEORIA,3.96,40.703765,-89.659258,IL,61604
1719,EAST PEORIA,TAZEWELL,4.2,40.726788,-89.544168,IL,61611
1720,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61636
1721,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61601
1722,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61633
1723,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61639
1724,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61655
1725,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61634
1726,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61650
1727,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61641
1728,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61654
1729,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61653
1730,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61656
1731,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61612
1732,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61629
1733,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61613
1734,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61637
1735,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61651
1736,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61638
1737,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61630
1738,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61652
1739,PEORIA,PEORIA,4.26,40.6937,-89.5887,IL,61643
1740,PEORIA,PEORIA,4.78,40.682814,-89.605432,IL,61602
1741,PEORIA,PEORIA,5.14,40.67815,-89.634955,IL,61605
1742,MOSSVILLE,PEORIA,5.42,40.820252,-89.567532,IL,61552
1743,EAST PEORIA,TAZEWELL,5.85,40.709466,-89.520696,IL,61635
1744,EDWARDS,PEORIA,5.96,40.777066,-89.725969,IL,61528
1745,DUNLAP,PEORIA,6.74,40.842358,-89.66475,IL,61525
1746,CREVE COEUR,TAZEWELL,7.54,40.643263,-89.597527,IL,61610
1747,PEORIA,PEORIA,9.4,40.622199,-89.673918,IL,61607
1748,WASHINGTON,TAZEWELL,10.36,40.695618,-89.434327,IL,61571
1749,HANNA CITY,PEORIA,10.38,40.683194,-89.793496,IL,61536
1750,ROME,PEORIA,10.91,40.8834,-89.5027,IL,61562
1751,CHILLICOTHE,PEORIA,11.55,40.904774,-89.529064,IL,61523
1752,METAMORA,WOODFORD,11.73,40.813372,-89.409084,IL,61548
1753,EDELSTEIN,PEORIA,11.83,40.922785,-89.62705,IL,61526
1754,MAPLETON,PEORIA,12.35,40.601548,-89.74571,IL,61547
1755,GROVELAND,TAZEWELL,12.72,40.579214,-89.531097,IL,61535
1756,PEKIN,TAZEWELL,12.75,40.5675,-89.6406,IL,61558
1757,PEKIN,TAZEWELL,12.75,40.5675,-89.6406,IL,61555
1758,PRINCEVILLE,PEORIA,13.43,40.897892,-89.786105,IL,61559
1759,BRIMFIELD,PEORIA,13.45,40.814614,-89.860062,IL,61517
1760,PEKIN,TAZEWELL,14.05,40.547918,-89.61406,IL,61554
1761,MORTON,TAZEWELL,14.21,40.607227,-89.424421,IL,61550
1762,LOWPOINT,WOODFORD,14.98,40.878631,-89.385806,IL,61545
1763,BROKEN ARROW,TULSA,1.24,36.0526,-95.7909,OK,74013
1764,BROKEN ARROW,TULSA,2.2,36.060889,-95.806436,OK,74012
1765,TULSA,TULSA,4.78,36.104498,-95.797464,OK,74134
1766,BROKEN ARROW,TULSA,5.11,35.96773,-95.815033,OK,74011
1767,TULSA,TULSA,5.41,36.039186,-95.877639,OK,74133
1768,TULSA,TULSA,5.73,36.09718,-95.850906,OK,74146
1769,TULSA,TULSA,7.24,36.09718,-95.886556,OK,74145
1770,BIXBY,TULSA,7.41,35.931339,-95.808318,OK,74008
1771,TULSA,TULSA,7.69,36.148076,-95.779773,OK,74108
1772,BROKEN ARROW,WAGONER,7.82,36.021534,-95.642666,OK,74014
1773,TULSA,TULSA,7.91,36.126238,-95.868926,OK,74129
1774,LEONARD,TULSA,8.07,35.9204,-95.7994,OK,74043
1775,TULSA,TULSA,8.59,36.147112,-95.851743,OK,74128
1776,TULSA,TULSA,8.95,36.09712,-95.922304,OK,74135
1777,TULSA,TULSA,8.97,36.01806,-95.939506,OK,74137
1778,TULSA,TULSA,9.33,36.061566,-95.944777,OK,74136
1779,TULSA,TULSA,9.63,36.050012,-95.952235,OK,74171
1780,TULSA,TULSA,10.27,36.147034,-95.904041,OK,74112
1781,COWETA,WAGONER,10.4,35.975496,-95.611228,OK,74429
1782,CATOOSA,ROGERS,10.8,36.17193,-95.683958,OK,74015
1783,TULSA,TULSA,10.83,36.18957,-95.824382,OK,74116
1784,JENKS,TULSA,10.94,36.011786,-95.973885,OK,74037
1785,TULSA,TULSA,11.09,36.097033,-95.964635,OK,74105
1786,TULSA,TULSA,11.22,36.126074,-95.948338,OK,74114
1787,TULSA,TULSA,12.29,36.14658,-95.953804,OK,74104
1788,TULSA,TULSA,12.95,36.045372,-96.012032,OK,74132
1789,TULSA,TULSA,13.13,36.197091,-95.906994,OK,74115
1790,TULSA,TULSA,13.58,36.148922,-95.980284,OK,74120
1791,TULSA,TULSA,13.9,36.141789,-95.992875,OK,74119
1792,GLENPOOL,TULSA,14.06,35.941098,-96.002733,OK,74033
1793,TULSA,TULSA,14.27,36.1544,-95.9905,OK,74172
1794,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74193
1795,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74153
1796,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74155
1797,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74102
1798,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74141
1799,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74101
1800,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74147
1801,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74158
1802,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74187
1803,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74150
1804,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74192
1805,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74170
1806,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74148
1807,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74152
1808,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74182
1809,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74121
1810,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74186
1811,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74159
1812,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74149
1813,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74157
1814,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74169
1815,TULSA,TULSA,14.34,36.1537,-95.9926,OK,74156
1816,TULSA,TULSA,14.37,36.189668,-95.955136,OK,74110
1817,TULSA,TULSA,14.48,36.155712,-95.99407,OK,74103
1818,REDBIRD,WAGONER,14.5,35.8921,-95.5928,OK,74458
1819,MIAMI GARDENS,MIAMI-DADE,0.12,25.948922,-80.245519,FL,33056
1820,MIAMI,MIAMI-DADE,1.83,25.942758,-80.214916,FL,33169
1821,OPA LOCKA,MIAMI-DADE,2.12,25.948354,-80.277724,FL,33055
1822,OPA LOCKA,MIAMI-DADE,3.17,25.904152,-80.255716,FL,33054
1823,HOLLYWOOD,BROWARD,3.24,25.98295,-80.279457,FL,33025
1824,HOLLYWOOD,BROWARD,3.54,25.991066,-80.211084,FL,33023
1825,MIAMI,MIAMI-DADE,3.88,25.892642,-80.239518,FL,33167
1826,MIAMI,MIAMI-DADE,4.04,25.957634,-80.179325,FL,33179
1827,MIAMI,MIAMI-DADE,4.26,25.928542,-80.178882,FL,33162
1828,MIAMI,MIAMI-DADE,4.43,25.892731,-80.208953,FL,33168
1829,HIALEAH,MIAMI-DADE,4.68,25.904766,-80.300764,FL,33014
1830,HIALEAH,MIAMI-DADE,4.94,25.937131,-80.321976,FL,33015
1831,MIAMI,MIAMI-DADE,5.38,25.894301,-80.181814,FL,33161
1832,HOLLYWOOD,BROWARD,5.39,26.02722,-80.244353,FL,33024
1833,MIAMI,MIAMI-DADE,5.41,25.9536,-80.1568,FL,33280
1834,HOLLYWOOD,BROWARD,6.01,26.021514,-80.189988,FL,33021
1835,MIAMI,MIAMI-DADE,6.02,25.8824,-80.1808,FL,33261
1836,HALLANDALE,BROWARD,6.12,25.977272,-80.150346,FL,33009
1837,HOLLYWOOD,BROWARD,6.24,26.026033,-80.296383,FL,33026
1838,HALLANDALE,BROWARD,6.31,25.9808,-80.1486,FL,33008
1839,HIALEAH,MIAMI-DADE,6.36,25.860064,-80.271484,FL,33013
1840,MIAMI,MIAMI-DADE,6.37,25.959732,-80.142,FL,33180
1841,NORTH MIAMI BEACH,MIAMI-DADE,6.59,25.940416,-80.13819,FL,33160
1842,HOLLYWOOD,BROWARD,6.63,25.982281,-80.343566,FL,33027
1843,HIALEAH,MIAMI-DADE,6.63,25.8579,-80.2783,FL,33002
1844,HIALEAH,MIAMI-DADE,6.68,25.8572,-80.2786,FL,33011
1845,HIALEAH,MIAMI-DADE,6.68,25.8572,-80.2786,FL,33017
1846,MIAMI,MIAMI-DADE,6.72,25.851486,-80.237422,FL,33147
1847,MIAMI,MIAMI-DADE,6.76,25.896948,-80.15136,FL,33181
1848,HIALEAH,MIAMI-DADE,6.79,25.865987,-80.302736,FL,33012
1849,HIALEAH,MIAMI-DADE,6.96,25.89092,-80.335299,FL,33016
1850,MIAMI,MIAMI-DADE,6.97,25.852597,-80.209076,FL,33150
1851,HOLLYWOOD,BROWARD,7.22,26.0108,-80.1499,FL,33084
1852,HOLLYWOOD,BROWARD,7.22,26.0108,-80.1499,FL,33081
1853,HOLLYWOOD,BROWARD,7.22,26.0108,-80.1499,FL,33022
1854,HOLLYWOOD,BROWARD,7.22,26.0108,-80.1499,FL,33083
1855,PEMBROKE PINES,BROWARD,7.22,26.0108,-80.1499,FL,33082
1856,MIAMI,MIAMI-DADE,7.64,25.854178,-80.17979,FL,33138
1857,HOLLYWOOD,BROWARD,7.71,26.022261,-80.149893,FL,33020
1858,MIAMI BEACH,MIAMI-DADE,7.86,25.896634,-80.131287,FL,33154
1859,PEMBROKE PINES,BROWARD,7.94,26.019434,-80.344562,FL,33028
1860,FORT LAUDERDALE,BROWARD,7.99,26.0645,-80.2322,FL,33329
1861,FORT LAUDERDALE,BROWARD,8.4,26.069628,-80.224512,FL,33314
1862,FORT LAUDERDALE,BROWARD,8.45,26.068796,-80.272775,FL,33328
1863,MIAMI,MIAMI-DADE,8.57,25.835822,-80.301342,FL,33166
1864,HIALEAH,MIAMI-DADE,8.71,25.828395,-80.28649,FL,33010
1865,HOLLYWOOD,BROWARD,8.91,26.019622,-80.123622,FL,33019
1866,MIAMI BEACH,MIAMI-DADE,9.03,25.857127,-80.139882,FL,33141
1867,FORT LAUDERDALE,BROWARD,9.11,26.05865,-80.325402,FL,33330
1868,MIAMI,MIAMI-DADE,9.39,25.812534,-80.24044,FL,33142
1869,MIAMI,MIAMI-DADE,9.59,25.813794,-80.205714,FL,33127
1870,HIALEAH,MIAMI-DADE,9.76,25.917628,-80.396594,FL,33018
1871,MIAMI,MIAMI-DADE,10.12,25.81439,-80.178205,FL,33137
1872,FORT LAUDERDALE,BROWARD,10.22,26.084586,-80.177016,FL,33312
1873,DANIA,BROWARD,10.25,26.063048,-80.137732,FL,33004
1874,HOLLYWOOD,BROWARD,10.73,25.993542,-80.408772,FL,33029
1875,MIAMI BEACH,MIAMI-DADE,10.84,25.822666,-80.139628,FL,33140
1876,MIAMI,MIAMI-DADE,11.04,25.797074,-80.300742,FL,33122
1877,MIAMI,MIAMI-DADE,11.08,25.810075,-80.333506,FL,33198
1878,FORT LAUDERDALE,BROWARD,11.17,26.10902,-80.27241,FL,33324
1879,FORT LAUDERDALE,BROWARD,11.2,26.110868,-80.227322,FL,33317
1880,FORT LAUDERDALE,BROWARD,11.21,26.11,-80.27,FL,33336
1881,FORT LAUDERDALE,BROWARD,11.27,26.090962,-80.153644,FL,33315
1882,FORT LAUDERDALE,BROWARD,11.29,26.065832,-80.370922,FL,33331
1883,MIAMI,MIAMI-DADE,11.39,25.783414,-80.239362,FL,33125
1884,MIAMI,MIAMI-DADE,11.43,25.786626,-80.204513,FL,33136
1885,PLANTATION,BROWARD,11.85,26.120714,-80.25407,FL,33388
1886,MIAMI,MIAMI-DADE,11.91,25.782512,-80.296165,FL,33126
1887,MIAMI,MIAMI-DADE,12.14,25.776252,-80.20419,FL,33128
1888,MIAMI,MIAMI-DADE,12.2,25.787246,-80.323856,FL,33191
1889,MIAMI,MIAMI-DADE,12.31,25.778863,-80.304631,FL,33206
1890,FORT LAUDERDALE,BROWARD,12.31,26.112992,-80.322173,FL,33325
1891,MIAMI,MIAMI-DADE,12.39,25.781664,-80.170074,FL,33132
1892,MIAMI,MIAMI-DADE,12.44,25.7739,-80.1937,FL,33153
1893,MIAMI,MIAMI-DADE,12.44,25.7739,-80.1937,FL,33163
1894,MIAMI,MIAMI-DADE,12.44,25.7739,-80.1937,FL,33152
1895,MIAMI,MIAMI-DADE,12.44,25.7739,-80.1937,FL,33151
1896,MIAMI,MIAMI-DADE,12.44,25.7739,-80.1937,FL,33164
